RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
5447,Fraud-false pretense,202280000360,1000,E MARKET ST,CPD,2022/04/13 18:43:37+00,1443,"Moje, Ashley"
5448,Disorderly Conduct,202200009003,200,E MAIN ST,CPD,2022/04/13 16:19:01+00,1219,"Samar, Jack"
5449,Lost/FoundProperty,202200009002,200,2ND ST NE,CPD,2022/04/13 16:08:15+00,1208,"Arndt, Brian"
5450,Harassment,202200008997,2400,"SUNSET RD, B",CPD,2022/04/13 15:48:32+00,1148,"Wells, Matthew"
5451,Hit and Run,202200008990,100,MADISON LN,CPD,2022/04/13 14:16:55+00,1016,"Allen, Claire"
5452,Vandalism,202200008984,1000,BELMONT AVE,CPD,2022/04/13 13:29:19+00,0929,"Pendleton, Eric"
5453,Vandalism,202200008987,1000,BELMONT AVE,CPD,2022/04/13 13:29:19+00,0929,"Pendleton, Eric"
5454,Larceny - From Motor Vehicle,202280000359,100,OLD FIFTH CIR,CPD,2022/04/13 12:40:40+00,0840,"Moje, Ashley"
5455,Assault Simple,202200008974,300,CAROLINE AVE,CPD,2022/04/13 08:35:55+00,0435,"Lowry, Ryan"
5456,Assault Aggravated,202200008961,500,NASSAU ST,CPD,2022/04/13 05:35:39+00,0135,"Bentz, Benjamin "
5457,Motor Vehicle Theft,202200008952,600,PRESTON PL,CPD,2022/04/13 05:27:34+00,0127,"Darby, Michael"
5458,Burglary,202200008955,600,PRESTON PL,CPD,2022/04/13 04:26:43+00,0026,"Darby, Michael"
5459,Assault Simple,202200008943,500,NASSAU ST,CPD,2022/04/13 02:06:28+00,2206,"Stein, Nathan"
5460,Burglary,202200008941,100,CHANCELLOR ST,CPD,2022/04/13 01:58:29+00,2158,"Houchens, Logan"
5461,Vandalism,202200008925,700,"PROSPECT AVE, A",CPD,2022/04/12 23:53:16+00,1953,"Houchens, Jamell"
5462,Larceny - Of Veh Parts/Access,202200008907,1600,WESTWOOD RD,CPD,2022/04/12 21:39:02+00,1739,"Gower, Charles"
5463,Narcotics,202200008892,1400,CHESAPEAKE ST,CPD,2022/04/12 20:02:43+00,1602,"Maney, Edward"
5464,Vandalism,202200008878,1300,LONG ST,CPD,2022/04/12 17:40:20+00,1340,"Allen, Claire"
5465,Misc - Criminal Call,202280000358,1100,W MAIN ST,CPD,2022/04/12 17:27:00+00,1327,"Moje, Ashley"
5466,Assault Simple,202200008876,1400,MERIDIAN ST,CPD,2022/04/12 17:00:10+00,1300,"Hopiane, Sayd"
5467,Hit and Run,202200008869,,EMMET ST N / EARHART ST,CPD,2022/04/12 16:11:04+00,1211,"Burchardt, Rudy"
5468,Assault Simple,202200008865,1400,MELBOURNE RD,CPD,2022/04/12 15:47:32+00,1147,"Turner, Devon"
5469,Suspicious Activity,202200008863,800,"HARDY DR, E",CPD,2022/04/12 15:40:50+00,1140,"Hamill, Annmarie"
5470,Hit and Run,202200008861,1000,HARRIS ST,CPD,2022/04/12 15:15:00+00,1115,"Turner, Devon"
5471,Assault Simple,202200008860,1400,MELBOURNE RD,CPD,2022/04/12 15:12:58+00,1112,"Wells, Matthew"
5472,Larceny - Theft from Building,202200008859,2100,IVY RD,CPD,2022/04/12 15:02:43+00,1102,"Nash, Darius"
5473,Assault Simple,202200008844,300,CAROLINE AVE,CPD,2022/04/12 10:38:48+00,0638,"Bentz, Benjamin "
5474,Assault Simple,202200008835,300,CAROLINE AVE,CPD,2022/04/12 06:42:48+00,0242,"Bentz, Benjamin "
5475,Misc - Criminal Call,202280000357,200,LANKFORD AVE,CPD,2022/04/12 00:28:01+00,2028,"Moje, Ashley"
5476,Misc - Criminal Call,202280000356,200,LANKFORD AVE,CPD,2022/04/12 00:21:46+00,2021,"Moje, Ashley"
5477,Misc - Criminal Call,202280000355,200,LANKFORD AVE,CPD,2022/04/12 00:20:16+00,2020,"Moje, Ashley"
5478,Misc - Criminal Call,202280000354,,LANKFORD AVE,CPD,2022/04/12 00:12:42+00,2012,"Moje, Ashley"
5479,Assist Agency - Backup/Assist,202200008781,900,ANDERSON ST,CPD,2022/04/11 22:40:07+00,1840,"Middleton, Matthew"
5480,Assault Simple,202200008778,1300,LONG ST,CPD,2022/04/11 22:06:41+00,1806,"Alfonso, Sean"
5481,Drug Equipment Violation,202200008775,200,RIDGE ST,CPD,2022/04/11 21:58:57+00,1758,"Houchens, Jamell"
5482,Hit and Run,202200008773,200,BYPASS,CPD,2022/04/11 21:41:15+00,1741,"Green, Bryan"
5483,Larceny - Of Veh Parts/Access,202200008760,1900,ARLINGTON BLVD,CPD,2022/04/11 20:32:22+00,1632,"Green, Bryan"
5484,Larceny - All Other,202200008758,100,MEADE AVE,CPD,2022/04/11 20:15:23+00,1615,"Lowry, Ryan"
5485,Larceny - Of Veh Parts/Access,202280000353,700,"MADISON AVE, Apt B",CPD,2022/04/11 18:15:28+00,1415,"Moje, Ashley"
5486,Assist Citizen - Mental/TDO/ECO,202200008747,1600,MERIDIAN ST,CPD,2022/04/11 17:50:51+00,1350,"Hopiane, Sayd"
5487,Larceny - Theft from Building,202280000352,2000,"JEFFERSON PARK AVE, 6",CPD,2022/04/11 16:41:34+00,1241,"Moje, Ashley"
5488,Larceny - Theft from Building,202200008741,400,7 1/2 ST SW,CPD,2022/04/11 16:37:51+00,1237,"Perkins, Ceaser"
5489,Larceny - Of Veh Parts/Access,202200008742,200,SEMINOLE CT,CPD,2022/04/11 16:29:36+00,1229,"Tennyson, James"
5490,Vandalism,202200008738,1700,EMMET ST N,CPD,2022/04/11 14:47:38+00,1047,"Tennyson, James"
5491,Suspicious Activity,202280000351,1600,TRAILRIDGE RD,CPD,2022/04/11 14:37:32+00,1037,"Moje, Ashley"
5492,Assist Agency - Other,202200008728,1100,E HIGH ST,CPD,2022/04/11 13:19:31+00,0919,"Hamill, Annmarie"
5493,Motor Vehicle Theft,202200008718,700,"PROSPECT AVE, A",CPD,2022/04/11 10:46:59+00,0646,"Bise, Collin"
5494,Suspicious Activity,202200008716,100,DANBURY CT,CPD,2022/04/11 09:50:00+00,0550,"Darby, Michael"
5495,Assist Citizen - Mental/TDO/ECO,202200008686,200,E MARKET ST,CPD,2022/04/11 03:23:47+00,2323,"Hickey, Declan"
5496,Driving Under the Influence,202200008677,1500,"CARLTON AVE, 19",CPD,2022/04/11 02:47:52+00,2247,"Darby, Michael"
5497,Suspicious Person,202200008658,,JOHN ST,CPD,2022/04/10 23:43:23+00,1943,"Eckenroth, Rachel"
5498,Lost/FoundProperty,202200008654,700,NALLE ST,CPD,2022/04/10 23:25:18+00,1925,"Houchens, Jamell"
5499,Assault Simple,202200008651,900,CALHOUN ST,CPD,2022/04/10 23:08:18+00,1908,"Alfonso, Sean"
5500,Suspicious Activity,202200008646,200,ELLIOTT AVE,CPD,2022/04/10 22:16:14+00,1816,"Arreguin, Arron"
5501,Hit and Run,202200008648,3800,-78.4792818550000000,CPD,2022/04/10 22:11:22+00,1811,"Alfonso, Sean"
5502,Motor Vehicle Theft,202200008645,600,12TH ST NW,CPD,2022/04/10 21:58:35+00,1758,"Eckenroth, Rachel"
5503,Larceny - From Motor Vehicle,202200008628,1500,"GREEN ST, B",CPD,2022/04/10 18:25:26+00,1425,"Hopiane, Sayd"
5504,Lost/FoundProperty,202200008627,600,E MARKET ST,CPD,2022/04/10 17:56:07+00,1356,"Samar, Jack"
5505,Misc - Criminal Call,202200008630,1000,ST CHARLES AVE,CPD,2022/04/10 17:37:48+00,1337,"Wells, Matthew"
5506,Hit and Run,202200008629,100,E MARKET ST,CPD,2022/04/10 17:34:41+00,1334,"Wells, Matthew"
5507,Motor Vehicle Theft,202200008626,1100,"WERTLAND ST, 403",CPD,2022/04/10 17:13:21+00,1313,"Houchens, Jamell"
5508,Lost/FoundProperty,202280000350,300,E MARKET ST,CPD,2022/04/10 16:10:00+00,1210,"Moje, Ashley"
5509,Animal Complaint,202280000348,2000,"W MICHIE DRIVE W, B",CPD,2022/04/10 15:06:50+00,1106,"Moje, Ashley"
5510,Disorderly Conduct,202200008619,900,RIDGE ST,CPD,2022/04/10 14:13:16+00,1013,"Hopiane, Sayd"
5511,Misc - Criminal Call,202200008618,1500,VIRGINIA AVE,CPD,2022/04/10 12:57:41+00,0857,"Tennyson, James"
5512,Larceny - All Other,202280000349,700,MADISON AVE,CPD,2022/04/10 12:12:56+00,0812,"Moje, Ashley"
5513,Lost/FoundProperty,202280000347,100,"STADIUM RD, 6",CPD,2022/04/10 07:15:00+00,0315,"Moje, Ashley"
5514,Suspicious Activity,202200008611,100,OLD PRESTON AVE,CPD,2022/04/10 06:29:00+00,0229,"Curry, Brian"
5515,Hit and Run,202200008610,1000,"WERTLAND ST, 2B",CPD,2022/04/10 06:23:29+00,0223,"Vlasis, Christopher"
5516,Disorderly Conduct,202200008606,100,14TH ST NW,CPD,2022/04/10 05:16:15+00,0116,"Vlasis, Christopher"
5517,Disorderly Conduct,202200008605,100,ELLIEWOOD AVE,CPD,2022/04/10 05:00:57+00,0100,"Green, Bryan"
5518,Sex Offense - Forcible Sodomy,202200008582,2000,MORTON DR,CPD,2022/04/10 02:41:46+00,2241,"Bradley, Heather"
5519,Larceny - All Other,202200008578,100,ELLIEWOOD AVE,CPD,2022/04/10 02:03:00+00,2203,"Smith, Daniel"
5520,Lost/FoundProperty,202200008574,900,W MAIN ST,CPD,2022/04/10 01:14:23+00,2114,"Houchens, Jamell"
5521,Larceny - From Motor Vehicle,202280000346,600,ROCK CREEK RD,CPD,2022/04/09 23:56:28+00,1956,"Moje, Ashley"
5522,Fraud-credit card,202280000345,1100,5TH ST SW,CPD,2022/04/09 21:32:38+00,1732,"Moje, Ashley"
5523,Misc - Criminal Call,202200008560,700,"PROSPECT AVE, B",CPD,2022/04/09 21:24:23+00,1724,"Lowe, Courteny"
5524,Larceny - From Motor Vehicle,202280000344,2300,"CRESTMONT AVE, B",CPD,2022/04/09 21:23:15+00,1723,"Moje, Ashley"
5525,Vandalism,202280000343,900,WOODFOLK DR,CPD,2022/04/09 20:56:58+00,1656,"Moje, Ashley"
5526,Hit and Run,202200008546,300,11TH ST NW,CPD,2022/04/09 16:13:23+00,1213,"Pittman, Terry"
5527,Motor Vehicle Theft,202200008542,1600,OXFORD RD,CPD,2022/04/09 15:19:30+00,1119,"Samar, Jack"
5528,Larceny - From Motor Vehicle,202280000342,1300,LONG ST,CPD,2022/04/09 14:56:37+00,1056,"Moje, Ashley"
5529,Suspicious Person,202200008539,,13TH ST NW / JOHN ST,CPD,2022/04/09 14:24:00+00,1024,"Hopiane, Sayd"
5530,Assault Aggravated,202200008533,2100,"MICHIE DR, 109B",CPD,2022/04/09 11:18:38+00,0718,"Young, Steven"
5531,Assault Simple,202200008531,100,PEREGORY LN,CPD,2022/04/09 11:06:15+00,0706,"Bradley, Heather"
5532,Assault Simple,202200008530,1300,"CARLTON AVE, 208",CPD,2022/04/09 10:06:04+00,0606,"Bentz, Benjamin "
5533,Trespass,202200008529,800,"HARDY DR, D",CPD,2022/04/09 09:57:43+00,0557,"Bradley, Heather"
5534,Assist Citizen - Mental/TDO/ECO,202200008514,,UNIVERSITY CIR,CPD,2022/04/09 07:03:59+00,0303,"Hopiane, Sayd"
5535,Hit and Run,202280000341,,15TH /14TH ST NW,CPD,2022/04/09 05:19:07+00,0119,"Moje, Ashley"
5536,Assist Citizen - Mental/TDO/ECO,202200008468,2600,WILLARD DR,CPD,2022/04/08 23:16:42+00,1916,"Gower, Charles"
5537,Sex Offense,202200008470,500,CAROLINE AVE,CPD,2022/04/08 22:48:09+00,1848,"Alfonso, Sean"
5538,Animal - Bite,202200008460,900,ROCK CREEK RD,CPD,2022/04/08 21:47:11+00,1747,"Lucas, Corbin"
5539,Fraud-false pretense,202280000340,1900,LEWIS MOUNTAIN RD,CPD,2022/04/08 20:38:07+00,1638,"Moje, Ashley"
5540,Hit and Run,202200008453,800,"HARDY DR, C",CPD,2022/04/08 19:51:34+00,1551,"Middleton, Matthew"
5541,Assist Citizen - Mental/TDO/ECO,202200008447,1600,AVON EXT ST,CPD,2022/04/08 19:16:14+00,1516,"Pittman, Terry"
5542,Assist Citizen - Mental/TDO/ECO,202200008441,700,E MAIN ST,CPD,2022/04/08 18:30:25+00,1430,"Thomas, Eric"
5543,Assist Citizen - Welfare Check,202200008442,1600,MERIDIAN ST,CPD,2022/04/08 18:01:23+00,1401,"McKeown, Kaitlyn"
5544,Noise Complaint,202280000339,1000,LINDEN AVE,CPD,2022/04/08 16:44:34+00,1244,"Moje, Ashley"
5545,Domestic Disturbance,202200008423,800,RIVES ST,CPD,2022/04/08 15:07:26+00,1107,"Pendleton, Eric"
5546,Fraud-wire fraud,202280000338,2000,"MORTON DR, 329",CPD,2022/04/08 13:40:25+00,0940,"Moje, Ashley"
5547,Burglary,202200008412,1700,"HYDRAULIC RD, A",CPD,2022/04/08 13:01:39+00,0901,"Samar, Jack"
5548,Hit and Run,202200008397,1600,RICKY RD,CPD,2022/04/08 05:32:59+00,0132,"Bradley, Heather"
5549,Vandalism,202200008395,1400,"VINE ST, B",CPD,2022/04/08 05:14:13+00,0114,"Bentz, Benjamin "
5550,Impersonating a Police Officer,202200008378,900,GRADY AVE,CPD,2022/04/08 03:24:50+00,2324,"Becton, Joel"
5551,Noise Complaint,202280000337,200,14TH ST NW,CPD,2022/04/08 03:19:33+00,2319,"Moje, Ashley"
5552,Assist Citizen - Mental/TDO/ECO,202200008372,400,E MARKET ST,CPD,2022/04/08 01:15:41+00,2115,"Lowe, Courteny"
5553,Disorderly Conduct,202200008359,800,RIDGE ST,CPD,2022/04/07 23:39:15+00,1939,"Gower, Charles"
5554,Assault Intimidation,202280000336,100,HARTFORD CT,CPD,2022/04/07 20:38:18+00,1638,"Moje, Ashley"
5555,Misc - Non-Criminal Call,202200008327,600,E MARKET ST,CPD,2022/04/07 19:38:27+00,1538,"Lewis, Joey"
5556,Assist Citizen - Mental/TDO/ECO,202200008322,1600,AVON STREET EXT,CPD,2022/04/07 18:37:53+00,1437,"Wells, Matthew"
5557,Comm Relations Initiative - CRI,202200008304,1000,"CHERRY AVE, B",CPD,2022/04/07 14:19:39+00,1019,"Thomas, Eric"
5558,Vandalism,202200008298,,W SOUTH ST / 2ND ST SW,CPD,2022/04/07 12:53:31+00,0853,"Wells, Matthew"
5559,Robbery - Armed,202200008295,400,RIDGE MCINTIRE RD,CPD,2022/04/07 10:20:34+00,0620,"Haug, Ian"
5560,Vandalism,202200008270,1600,"E MARKET ST, B",CPD,2022/04/07 02:49:37+00,2249,"Lucas, Corbin"
5561,Assault Simple,202200008266,100,10TH ST NW,CPD,2022/04/07 01:44:00+00,2144,"Houchens, Logan"
5562,Driving Under the Influence,202200008260,1000,LINDEN AVE,CPD,2022/04/07 00:50:12+00,2050,"Darby, Michael"
5563,Driving Under the Influence,202200008258,1400,EMMET ST N,CPD,2022/04/07 00:23:30+00,2023,"Lee, Chandler"
5564,Hit and Run,202200008250,200,EMMET ST N,CPD,2022/04/06 23:08:40+00,1908,"Gower, Charles"
5565,Hit and Run,202200008241,,AVON ST / MONTROSE AVE,CPD,2022/04/06 22:19:00+00,1819,"Darby, Michael"
5566,Vandalism,202200008232,400,E WATER ST,CPD,2022/04/06 21:38:12+00,1738,"Lucas, Corbin"
5567,Juvenile Investigation,202200008218,1100,5TH ST SW,CPD,2022/04/06 20:22:58+00,1622,"Hopiane, Sayd"
5568,Larceny - Of Veh Parts/Access,202200008219,900,COTTAGE LN,CPD,2022/04/06 20:15:53+00,1615,"Smith, Daniel"
5569,Hit and Run,202200008216,500,16TH ST NW,CPD,2022/04/06 20:01:50+00,1601,"Smith, Daniel"
5570,Fraud-credit card,202280000335,200,STRIBLING AVE,CPD,2022/04/06 18:25:52+00,1425,"Moje, Ashley"
5571,Disorderly Conduct,202200008206,1800,EMMET ST N,CPD,2022/04/06 16:54:24+00,1254,"McKeown, Kaitlyn"
5572,Sex Offense-forcible fondling,202200008201,600,E MARKET ST,CPD,2022/04/06 15:17:24+00,1117,"Stayments, Ronald "
5573,Fraud-false pretense,202200008204,6400,WOODBOURNE LN,CPD,2022/04/06 15:08:55+00,1108,"Wells, Matthew"
5574,Missing Person-juvenile,202200008197,1100,5TH ST SW,CPD,2022/04/06 14:02:26+00,1002,"Pendleton, Eric"
5575,Fraud-credit card,202280000334,1100,5TH ST SW,CPD,2022/04/06 13:53:45+00,0953,"Moje, Ashley"
5576,Harassment,202280000333,600,PRESTON PL,CPD,2022/04/06 10:29:37+00,0629,"Moje, Ashley"
5577,Suspicious Activity,202200008187,1600,"EMMET ST N, 408",CPD,2022/04/06 05:00:51+00,0100,"Bentz, Benjamin "
5578,Assist Agency - Other,202200008185,100,"LONGWOOD DR, A",CPD,2022/04/06 04:06:08+00,0006,"Becton, Joel"
5579,Assist Citizen - Mental/TDO/ECO,202200008177,700,MONTROSE AVE,CPD,2022/04/06 00:09:29+00,2009,"Darby, Michael"
5580,Missing Person-adult,202200008173,1100,EMMET ST N,CPD,2022/04/05 23:22:13+00,1922,"Lee, Chandler"
5581,Lost/FoundProperty,202280000332,200,"ZAN RD, CHARLOTTESVILLE, V",CPD,2022/04/05 21:50:00+00,1750,"Moje, Ashley"
5582,Fraud-credit card,202280000330,400,ALDERMAN RD,CPD,2022/04/05 20:54:19+00,1654,"Moje, Ashley"
5583,Larceny - Theft from Building,202280000331,400,ALDERMAN RD,CPD,2022/04/05 20:48:43+00,1648,"Moje, Ashley"
5584,Larceny - Of Veh Parts/Access,202200008156,1000,LINDEN AVE,CPD,2022/04/05 20:26:59+00,1626,"Darby, Michael"
5585,Hit and Run,202200008148,,NE 4TH ST @ E WATER,CPD,2022/04/05 19:36:08+00,1536,"Wells, Matthew"
5586,Vandalism,202200008143,200,RIDGE ST,CPD,2022/04/05 18:39:39+00,1439,"Hopiane, Sayd"
5587,Larceny - From Motor Vehicle,202280000329,700,SHAMROCK RD,CPD,2022/04/05 17:49:44+00,1349,"Moje, Ashley"
5588,Suspicious Activity,202200008137,2700,MCELROY DR,CPD,2022/04/05 16:52:20+00,1252,"Nash, Darius"
5589,Larceny - Of Veh Parts/Access,202280000328,1500,E HIGH ST,CPD,2022/04/05 16:19:23+00,1219,"Moje, Ashley"
5590,Vandalism,202280000327,900,"PRESTON AVE, suite 400",CPD,2022/04/05 16:10:50+00,1210,"Moje, Ashley"
5591,Misc - Non-Criminal Call,202200008132,600,E MARKET ST,CPD,2022/04/05 15:08:28+00,1108,"Stayments, Ronald "
5592,Assist Citizen - Mental/TDO/ECO,202200008114,100,W MARKET ST,CPD,2022/04/05 06:35:48+00,0235,"Becton, Joel"
5593,Robbery - Armed,202200008111,300,13TH ST NW,CPD,2022/04/05 05:32:12+00,0132,"Curry, Brian"
5594,Vandalism,202200008109,,10TH ST NW / WERTLAND ST,CPD,2022/04/05 04:46:50+00,0046,"Becton, Joel"
5595,Sex Offense-forcible fondling,202200008106,500,BENNETT ST,CPD,2022/04/05 04:19:42+00,0019,"Becton, Joel"
5596,Shots Fired/Illegal Hunting,202200008087,100,E JEFFERSON ST,CPD,2022/04/05 00:47:29+00,2047,"Darby, Michael"
5597,Hit and Run,202200008078,900,W MAIN ST,CPD,2022/04/04 22:11:09+00,1811,"Curry, Brian"
5598,Fraud-wire fraud,202280000326,,"PROSPECT AVE, F",CPD,2022/04/04 22:09:37+00,1809,"Moje, Ashley"
5599,Drug Equipment Violation,202200008077,200,RIDGE ST,CPD,2022/04/04 21:46:15+00,1746,"Houchens, Jamell"
5600,Larceny - Of Veh Parts/Access,202280000325,1800,WINSTON RD,CPD,2022/04/04 21:17:26+00,1717,"Moje, Ashley"
5601,Larceny - All Other,202200008074,800,"W MAIN ST, 430",CPD,2022/04/04 20:52:04+00,1652,"Houchens, Jamell"
5602,Misc - Non-Criminal Call,202200008057,600,E MARKET ST,CPD,2022/04/04 19:33:17+00,1533,"Stayments, Ronald "
5603,Suspicious Activity,202200008056,1000,ST CHARLES AVE,CPD,2022/04/04 19:31:30+00,1531,"Darby, Michael"
5604,Harassment,202280000324,1600,TRAILRIDGE RD,CPD,2022/04/04 19:24:53+00,1524,"Moje, Ashley"
5605,Assist Citizen - Mental/TDO/ECO,202200008047,200,"14TH ST NW, 101",CPD,2022/04/04 17:21:02+00,1321,"Nash, Darius"
5606,Assist Citizen - Misc,202200008045,2100,"JEFFERSON PARK AVE, I",CPD,2022/04/04 16:49:17+00,1249,"Nash, Darius"
5607,Larceny - Of Veh Parts/Access,202200008040,200,ELLIOTT AVE,CPD,2022/04/04 16:27:58+00,1227,"Young, Steven"
5608,Fraud-impersonation,202280000323,,NW 15TH ST,CPD,2022/04/04 15:38:31+00,1138,"Moje, Ashley"
5609,Vandalism,202200008033,400,CHERRY AVE,CPD,2022/04/04 14:03:15+00,1003,"Allen, Claire"
5610,Larceny - All Other,202200008026,900,2ND ST SE,CPD,2022/04/04 13:34:47+00,0934,"Johnston, Ernest"
5611,Suspicious Activity,202200008024,800,CHERRY AVE,CPD,2022/04/04 13:29:01+00,0929,"Tennyson, James"
5612,Larceny - From Motor Vehicle,202200008030,100,6TH ST NW,CPD,2022/04/04 13:27:34+00,0927,"Turner, Devon"
5613,Assist Citizen - Mental/TDO/ECO,202200008013,200,RIDGE ST,CPD,2022/04/04 08:53:35+00,0453,"Vlasis, Christopher"
5614,Assist Citizen - Mental/TDO/ECO,202200008012,1200,LEE ST,CPD,2022/04/04 07:13:48+00,0313,"Blackwell, Kyle"
5615,Suspicious Activity,202200007977,800,HARDY DR,CPD,2022/04/04 01:18:16+00,2118,"Houchens, Jamell"
5616,Hit and Run,202200007974,100,BROOKWOOD DR,CPD,2022/04/04 00:50:40+00,2050,"Middleton, Matthew"
5617,Suspicious Activity,202200007958,900,ROSSER LN,CPD,2022/04/03 22:07:01+00,1807,"Green, Bryan"
5618,Lost/FoundProperty,202200007952,400,14TH ST NW,CPD,2022/04/03 21:27:14+00,1727,"Houchens, Logan"
5619,Fraud-false pretense,202280000322,1900,"SWANSON DR, C",CPD,2022/04/03 19:20:21+00,1520,"Moje, Ashley"
5620,Warrant Service,202200007936,700,NASSAU ST,CPD,2022/04/03 17:20:37+00,1320,"Pittman, Terry"
5621,Vandalism,202280000320,1800,JEFFERSON PARK AVE,CPD,2022/04/03 16:57:40+00,1257,"Moje, Ashley"
5622,Trespass,202200007933,1200,EMMET ST N,CPD,2022/04/03 16:54:14+00,1254,"Young, Steven"
5623,Assault Simple,202200007930,2300,ANGUS RD,CPD,2022/04/03 15:44:26+00,1144,"Young, Steven"
5624,Burglary,202200007931,100,"E SOUTH ST, 5",CPD,2022/04/03 15:16:08+00,1116,"Barbour, Tremaine"
5625,Disorderly Conduct,202200007917,500,ROUGEMONT AVE,CPD,2022/04/03 09:19:45+00,0519,"Curry, Brian"
5626,Assist Citizen - Mental/TDO/ECO,202200007902,1600,EMMET ST N,CPD,2022/04/03 05:15:25+00,0115,"Lowry, Ryan"
5627,Phone Calls - Threat or Obscene,202200007899,1600,MERIDIAN ST,CPD,2022/04/03 04:34:18+00,0034,"Smith, Daniel"
5628,Suspicious Activity,202200007897,1100,5TH ST SW,CPD,2022/04/03 04:01:20+00,0001,"Curry, Brian"
5629,Noise Complaint,202280000318,1000,WERTLAND ST,CPD,2022/04/03 02:50:40+00,2250,"Moje, Ashley"
5630,Larceny - Shoplifitng,202200007894,1100,MILLMONT ST,CPD,2022/04/03 01:40:05+00,2140,"Smith, Daniel"
5631,Hit and Run,202200007893,,CARLTON RD / CARLTON AVE,CPD,2022/04/03 01:21:33+00,2121,"Whitten, Tobyn"
5632,Noise Complaint,202280000317,200,"14TH ST NW, APT 402",CPD,2022/04/02 23:53:37+00,1953,"Moje, Ashley"
5633,Assault Simple,202200007885,1700,"JEFFERSON PARK AVE, 5",CPD,2022/04/02 23:40:45+00,1940,"Smith, Daniel"
5634,Robbery - Strong Arm,202200007876,200,E MAIN ST,CPD,2022/04/02 22:14:42+00,1814,"Lowe, Courteny"
5635,Suspicious Activity,202200007857,100,4TH ST NE,CPD,2022/04/02 18:40:42+00,1440,"Turner, Devon"
5636,Larceny - All Other,202200007856,500,"HARRIS RD, 106",CPD,2022/04/02 18:09:25+00,1409,"Tennyson, James"
5637,Hit and Run,202200007849,700,"PROSPECT AVE, H",CPD,2022/04/02 16:23:30+00,1223,"Tennyson, James"
5638,Larceny - Theft from Building,202200007836,1600,"MADISON AVE, A",CPD,2022/04/02 12:54:07+00,0854,"McKeown, Kaitlyn"
5639,Burglary,202200007830,400,"13TH ST NW, A",CPD,2022/04/02 09:00:12+00,0500,"Becton, Joel"
5640,Burglary,202200007831,1000,"PRESTON AVE, B",CPD,2022/04/02 09:00:06+00,0500,"Vlasis, Christopher"
5641,Comm Relations Initiative - CRI,202200007798,1600,CHERRY AVE,CPD,2022/04/01 22:58:03+00,1858,"Lucas, Corbin"
5642,Unauthorized Use of Motor Veh,202200007784,1400,"VINE ST, B",CPD,2022/04/01 21:40:03+00,1740,"Whitten, Tobyn"
5643,Assault Simple,202200007781,600,E WATER ST,CPD,2022/04/01 21:10:06+00,1710,"Gower, Charles"
5644,Hit and Run,202200007779,1500,JEFFERSON PARK AVE,CPD,2022/04/01 20:17:19+00,1617,"Smith, Daniel"
5645,Larceny - All Other,202280000313,2000,IVY RD,CPD,2022/04/01 18:47:19+00,1447,"Moje, Ashley"
5646,Fraud-credit card,202280000312,100,STREET / WERTLAND,CPD,2022/04/01 18:43:08+00,1443,"Moje, Ashley"
5647,Larceny - From Motor Vehicle,202200007766,700,WALKER SQ,CPD,2022/04/01 17:15:55+00,1315,"Allen, Claire"
5648,Vandalism,202280000311,1100,E MARKET ST,CPD,2022/04/01 17:06:36+00,1306,"Moje, Ashley"
5649,Suspicious Activity,202200007758,700,CONCORD AVE,CPD,2022/04/01 17:06:34+00,1306,"Burnett, James"
5650,Assault Intimidation,202200007753,900,RIVES ST,CPD,2022/04/01 16:41:25+00,1241,"Allen, Claire"
5651,Assault Simple,202200007742,600,"CHERRY AVE, A",CPD,2022/04/01 14:49:16+00,1049,"Pittman, Terry"
5652,Larceny - From Motor Vehicle,202280000309,1100,ROSE HILL DR,CPD,2022/04/01 14:16:17+00,1016,"Moje, Ashley"
5653,Misc - Criminal Call,202200007741,,5TH ST SW / CHERRY AVE,CPD,2022/04/01 14:13:49+00,1013,"Allen, Claire"
5654,Larceny - Of Veh Parts/Access,202200007739,1400,HAZEL ST,CPD,2022/04/01 14:02:06+00,1002,"Allen, Claire"
5655,Lost/FoundProperty,202280000308,500,AVON ST,CPD,2022/04/01 13:05:00+00,0905,"Moje, Ashley"
5656,Larceny - From Motor Vehicle,202200007727,100,5TH ST SW,CPD,2022/04/01 04:35:39+00,0035,"Becton, Joel"
5657,Lost/FoundProperty,202200007719,1400,UNIVERSITY AVE,CPD,2022/04/01 02:21:08+00,2221,"Gower, Charles"
5658,Assault Simple,202200007716,500,"BAINBRIDGE ST, 101",CPD,2022/04/01 00:54:40+00,2054,"Stein, Nathan"
5659,Larceny - Of Veh Parts/Access,202280000307,1600,HARDWOOD AVE,CPD,2022/03/31 22:09:19+00,1809,"Moje, Ashley"
5660,Misc - Criminal Call,202200007692,100,"SHAMROCK RD, 7",CPD,2022/03/31 20:36:52+00,1636,"Smith, Daniel"
5661,Drunkeness DIP,202200007688,1100,EMMET ST N,CPD,2022/03/31 20:13:29+00,1613,"Houchens, Logan"
5662,Robbery - Strong Arm,202200007683,300,RIDGE ST,CPD,2022/03/31 19:15:28+00,1515,"Pendleton, Eric"
